pmid	title	pubYear	authorString	firstAuthor	citedByCount	journalTitle	isOpenAccess	RetractedIn	minPubDate	minRetDate	monthsToRet
21051238	The initial rise method extended to multiple trapping levels in thermoluminescent materials.	2011	Furetta C, GuzmÌÁn S, Ruiz B, Cruz-Zaragoza E.	Furetta C	0	Appl Radiat Isot		21774119	06-11-2010	21-07-2011	9
21063536	Nail changes and nail disorders in the elderly.	2010	Rao S, Banerjee S, Ghosh SK, Gangopadhyay DN, Jana S, Mridha K.	Rao S	0	Indian J Dermatol	Y	22470224	11-11-2010	04-04-2012	17
21070227	Prevalence and burden of headache disorders: a comparative regional study in China.	2010	Luo N, Fang Y, Tan F, Zhang Q, Zou D, Cao X, Xu X, Bai H, Ou J, Wu H, Chen Z, Zhou Y, Wan S, Hong Y, Wang J, Ding M, Zhang A, Zhu D, Dun J.	Luo N	0	Headache		21462432	13-11-2010	05-04-2011	5
21078266	Effects of oxymatrine injection combined with low-dose paclitaxel on mRNA and protein expressions of vascular endothelial growth factor and CXC chemokine receptor 4 in human gastric carcinoma SGC-7901 cells].	2010	Zhang YR, Zhu JS, Wang XY, Xu ZP, Zhou Z, Wang L, Sun Q, Zhu L.	Zhang YR	0	Zhong Xi Yi Jie He Xue Bao		21563601	17-11-2010	14-05-2011	6
21077804	Major essential oils composition and immunotoxicity activity from leaves of Foeniculum vulgare against Aedes aegypti L.	2011	Chung IM, Ro HM, Moon HI.	Chung IM	0	Immunopharmacol Immunotoxicol		22928946	17-11-2010	30-08-2012	22
21131686	Complications after suture ligation of ulnar polydactyly.	2011	Patillo D, Rayan GM.	Patillo D	0	J Hand Surg Eur Vol		21917904	07-12-2010	16-09-2011	9
21133437	Explicitly correlated equation-of-motion coupled-cluster methods for excited and electron-attached states.	2010	Bokhan D, Ten-No S.	Bokhan D	0	J Chem Phys		21405195	08-12-2010	17-03-2011	3
21158588	Expression profile and regulation of telomerase reverse transcriptase on oxygen-induced retinal neovascularization.	2011	Min X, Zhou Q, Dong X, Wang Y, Xie L.	Min X	0	Curr Eye Res		22168171	17-12-2010	16-12-2011	12
21158696	Immunotoxicity activity from various organic solvents extract of Allium genus from South Korea against Aedes aegypti L.	2011	Lim JD, Chung IM, Moon HI.	Lim JD	0	Immunopharmacol Immunotoxicol		22928946	17-12-2010	30-08-2012	21
21176917	Prognostic factors for renal dysfunction after nephrectomy in renal cell carcinomas.	2011	Xu Y, Wu B.	Xu Y	0	J Surg Res		21520509	24-12-2010	27-04-2011	4
24367173	Cancer biomarker HER-2/neu in breast cancer in Indian women.	2011	Singhai R, Patil AV, Patil VW.	Singhai R	0	Breast Cancer (Dove Med Press)	N	24367192	01-01-2011	01-01-2012	12
24367174	Estrogen receptor (ER) and progesterone receptor (PgR) in breast cancer of Indian women.	2011	Patil AV, Bhamre RS, Singhai R, Tayade MB, Patil VW.	Patil AV	0	Breast Cancer (Dove Med Press)	N	24367192	01-01-2011	01-01-2012	12
23745088	Impact of an educational program on nursing students' caring and self-perception in intensive clinical training in Jordan.	2011	Khouri R.	Khouri R.	0	Adv Med Educ Pract	Y	24971041	01-01-2011	28-06-2014	42
22937441	Chronic recurrent multifocal osteomyelitis with concomitant features of juvenile idiopathic arthritis.	2011	Tsitsami E, Dermentzoglou V, Moschovi M, Chrousos GP.	Tsitsami E	0	Case Rep Rheumatol	Y	25543994	01-01-2011	30-12-2014	49
22958094	Molecular phylogeny and identification of the peach fruit fly, Bactrocera zonata, established in Egypt.	2011	Abd-El-Samie EM, El Fiky ZA.	Abd-El-Samie EM	0	J Insect Sci	Y	26254288	01-01-2011	09-08-2015	56
21207197	Low dose lidocaine for refractory seizures in preterm neonates.	2011	Chakrabarti R, Topf HG, Schroth M.	Chakrabarti R	0	Indian J Pediatr		23361343	06-01-2011	31-01-2013	25
21270176	Glycemic response to ingested dreamfields pasta compared with traditional pasta.	2011	Nuttall FQ, Gannon MC, Hoover H.	Nuttall FQ	0	Diabetes Care	Y	21868785	29-01-2011	27-08-2011	7
22833948	Antileishmanial activity of nanocurcumin.	2011	Samim M, Naqvi S, Arora I, Ahmad FJ, Maitra A.	Samim M	0	Ther Deliv		23410001	01-02-2011	16-02-2013	25
21321040	Effects of open-air temperature on air temperature inside biological safety cabinet.	2011	Umemura M, Shigeno K, Yamamura K, Osada T, Soda M, Yamada K, Ando Y, Wakiya Y.	Umemura M	0	J Oncol Pharm Pract		21957068	16-02-2011	30-09-2011	8
21323727	Neonatal pulse oximetry screening: a national survey.	2011	Kang S, Tobin S, Kelsall W.	Kang S	0	Acta Paediatr		21521365	18-02-2011	28-04-2011	2
21341971	Retracted: Platelet storage lesion: current proteomics approach.	2011	Gupta A, Chandra T, Kumar A.	Gupta A	0	Platelets		21526888	24-02-2011	30-04-2011	2
21355427	"DNA evidence in jury trials: the ""CSI effect""."	2010	Scott R, Skellern C.	Scott R	0	J Law Med		21542215	02-03-2011	06-05-2011	2
21361981	When failure feels better than success: Self-salience, self-consistency, and affect.	2011	Noordewier MK, Stapel DA.	Noordewier MK	0	Br J Soc Psychol		22872874	03-03-2011	09-08-2012	18
21376079	WITHDRAWN. Neurological assessments after treatment with the antimalarial ë_-arteether in neonatal and adult rats.	2011	Erickson RI, Defensor EB, Fairchild DG, Mirsalis JC, Steinmetz KL.	Erickson RI	0	Neurotoxicology		21609733	08-03-2011	26-05-2011	3
21385274	Neuroimaging in metabolic disorders.	2011	Cakir B, Teksam M, Kosehan D, Akin K, Koktener A.	Cakir B	0	J Neuroimaging		23980284	10-03-2011	28-08-2013	30
21395560	A gene-specific primer extension and liquid bead array system for killer cell immunoglobulin-like receptor genotyping.	2011	Park HJ, Oh Y, Kang HJ, Han EJ, Shin HY, Ahn HS, Ahn KS, Yoon BH, Han BD.	Park HJ	0	Tissue Antigens		22309262	15-03-2011	08-02-2012	11
21409777	Abstracts of the 42nd Annual Meeting of the Society of Gynecologic Oncologists. March 6-9, 2011, Orlando, Florida, USA.	2011			0	Gynecol Oncol		21770066	17-03-2011	20-07-2011	4
21405500	Coulomb forces on DNA polymers in charged fluidic nanoslits.	2011	Ren Y, Stein D.	Ren Y	0	Phys Rev Lett		21991585	17-03-2011	13-10-2011	7
21415384	Wang ZQ, Yu Y, Zhang XH, Ribnicky D, and Cefalu WT. Ecdysterone enhances muscle insulin signaling by modulating acylcarnitine profile and mitochondrial oxidative phosphorylation complexes in mice fed a high-fat diet.	2011			0	Diabetes	Y	22629554	19-03-2011	26-05-2012	14
21421929	Stappia aquimarina sp. nov., isolated from seawater.	2011	Chen WM, Sheu FS, Arun AB, Young CC, Sheu SY.	Chen WM	0	Int J Syst Evol Microbiol		21742859	23-03-2011	12-07-2011	4
21453783	Toxicity and SOS response to ELF magnetic field and nalidixic acid in E. coli cells.	2011	Belyaev I.	Belyaev I.	0	Mutat Res		24660229	02-04-2011	25-03-2014	36
21488394	Do we have to be scared of chronic constitutional low blood pressure].	2011	Ciaroni S.	Ciaroni S.	0	Rev Med Suisse		25051582	15-04-2011	24-07-2014	40
21525538	Clinical effectiveness of electrostatic vibration massages in fibromyalgia syndrome].	2011	Ga€_ger GV, Mikus EV, Reinhold J.	Ga€_ger GV	0	Georgian Med News		23285511	29-04-2011	05-01-2013	21
24868392	Syndrome of inappropriate antidiuretic hormone secretion associated with pramipexole in a patient with Parkinson's disease.	2011	Choi Y, Park JJ, Ryoo NY, Kim SH, Song C, Han IT, Hong CG, Ha CK, Choi SH.	Choi Y	0	J Mov Disord	Y	26413244	01-05-2011	29-09-2015	54
21538096	Graft fixation alternatives in anterior cruciate ligament reconstruction.	2011	Saccomanni B.	Saccomanni B.	0	Musculoskelet Surg		22843121	04-05-2011	31-07-2012	15
21567997	Abstracts of the 3rd Joint Meeting of the European Calcified Tissue Society and the International Bone and Mineral Society. May 7-11, 2011. Athens, Greece.	2011			0	Bone		23901404	14-05-2011	01-08-2013	27
21592827	Comparative proteomics reveals deficiency of NHE-1 (Slc9a1) in RBCs from the beta-adducin knockout mouse model of hemolytic anemia.	2011	Gilligan DM, Finney GL, Rynes E, Maccoss MJ, Lambert AJ, Peters LL, Robledo RF, Wooden JM.	Gilligan DM	0	Blood Cells Mol Dis		22393569	20-05-2011	07-03-2012	10
21603011	Epigenetically reprogramming of human embryonic stem cells by 3-deazaneplanocin a and sodium butyrate.	2011	Azghadi S, Clark AT.	Azghadi S	0	Int J Prev Med	Y	21811663	24-05-2011	04-08-2011	2
21612370	Synthesis and evaluation of anti-inflammatory, analgesic, ulcerogenic and lipid peroxidation properties of new 2-(4-isobutylphenyl)propanoic acid derivatives.	2012	Raval JP, Gandhi AN, Akhaja TN, Myangar KN, Patel NH.	Raval JP	0	J Enzyme Inhib Med Chem		22642586	27-05-2011	31-05-2012	12
21617427	Temporalis fascia for lip augmentation.	2011	Dickinson BP, Roy I, Lesavoy MA.	Dickinson BP	0	Plast Reconstr Surg		22186523	28-05-2011	22-12-2011	7
21618026	Transcatheter closure of perimembranous ventricular septal defects (VSD) with VSD occluder: early and mid-term results.	2012	Wei Y, Wang X, Zhang S, Hou L, Wang Y, Xu Y, Sun Q, Zhao H.	Wei Y	0	Heart Vessels		24736943	28-05-2011	17-04-2014	35
25604053	Retracted: 147 reduced syntaxin-5 in skeletal muscle of patients with type 2 diabetes. A link between lipid storage and insulin resistance.	2011	Andersson L, Myhre S, Bostrom P, StÌ´hlman M, Vind B, HÌ´versen L, BorÌ©n J, Hojlund K, Olofsson SO.	Andersson L	0	Atheroscler Suppl		25830182	01-06-2011	02-04-2015	47
21653655	Practical considerations in the detection of HER2 status: the pathological perspective.	2011	Yamaguchi R, Mitsuyama S, Tanaka M, Sagara Y, Nishimura R, Kamada Y, Yamamoto Y, Kubo M, Yano H.	Yamaguchi R	0	J Clin Pathol		22128402	10-06-2011	01-12-2011	6
21677664	WITHDRAWN: Evaluation of next-generation sequencing software in mapping and assembly.	2011	Bao S, Jiang R, Kwan W, Wang B, Ma X, Song YQ.	Bao S	0	J Hum Genet		21833005	17-06-2011	12-08-2011	2
21681072	Ventricular ectopic beats:  an overview of management considerations.	2012	Jadhav A, Ingole A, Chockalingam A.	Jadhav A	0	Am J Med Sci		22871974	18-06-2011	09-08-2012	14
21725405	Relative risk according to the proportion of a population deemed to be at high risk after risk factor analysis.	2011	Millar JA.	Millar JA.	0	N Z Med J		22382267	05-07-2011	03-03-2012	8
21721976	Enhancing the job performance of employees with disabilities using the self-determined career development model.	2011	Devlin P.	Devlin P.	0	Intellect Dev Disabil		25409137	05-07-2011	20-11-2014	41
21736535	Anticomplement activity of organic solvent extracts from Korea local Amarantaceae spp.	2012	Jung S, Lee JH, Lee YC, Moon HI.	Jung S	0	Immunopharmacol Immunotoxicol		22928946	09-07-2011	30-08-2012	14
21750577	Exposure to organochlorine pesticides is independent risk factor of hepatocellular carcinoma: a case--control study.	2011	Zhao B, Shen H, Liu F, Liu S, Niu J, Guo F, Sun X.	Zhao B	0	J Expo Sci Environ Epidemiol		22910057	14-07-2011	23-08-2012	14
21752972	Molecular epidemiology of a hepatitis C virus outbreak in a leprosy sanatorium in Japan.	2011	Teramoto H, Shiogama K, Mizutani Y, Inada K, Kamahora T, Makino M, Tsutsumi Y.	Teramoto H	0	J Clin Microbiol	N	25976901	15-07-2011	16-05-2015	47
21770839	Inhibitory effects of three oleanolic acid glycosides from Achyranthes japonica on the complement classical pathway.	2012	Jung S, Lee JH, Lee YC, Moon HI.	Jung S	0	Immunopharmacol Immunotoxicol		22928946	21-07-2011	30-08-2012	14
21776295	Management of small renal masses--update 2011.	2011	Surcel C, Mirvald C, Gingu C, Stoica R, Sinescu I.	Surcel C	0	J Med Life	Y	22802902	22-07-2011	18-07-2012	12
21796001	Outcome of partial contralateral C7 nerve transfer--results of 46 patients.	2011	KaiMing G, Jie L, Xin Z, YuDong G.	KaiMing G	0	Neurosurgery		21971490	29-07-2011	06-10-2011	2
21802601	RETRACTED: Redox regulation of the glutathione reductase/iso-glutaredoxin system in germinating pea seed exposed to cadmium.	2010	Smiri M, Chaoui A, Rouhier N, Gelhaye E, Jacquot JP, El Ferjani E.	Smiri M	0	Plant Sci		22525251	02-08-2011	25-04-2012	9
21807525	3-benzhydryl-4-piperidones as novel neurokinin-1 receptor antagonists and their efficient synthesis.	2011	Shirai J, Yamaoka M, Imamiya E, Nakamura M, Tarui N, Hashimoto T, Ikeura Y.	Shirai J	0	Bioorg Med Chem		25671237	03-08-2011	12-02-2015	43
21860315	Committee opinion no. 502: primary ovarian insufficiency in the adolescent.	2011			0	Obstet Gynecol		23090559	24-08-2011	24-10-2012	14
21891898	A color contrast aided density imaging technique to differentiate between dental hard tissues and its relevance.	2011	Shetty DC, Urs AB, Manchanda A, Sirohi Y.	Shetty DC	0	Indian J Dent Res		23422620	06-09-2011	21-02-2013	18
21900434	Does patient assessment of the quality of the primary care they receive predict subsequent outcomes? An Oklahoma Physicians Resource/Research Network (OKPRN) study.	2011	Mold JW, Lawler F, Schauf KJ, Aspy CB.	Mold JW	0	J Am Board Fam Med		22953377	09-09-2011	08-09-2012	12
21905899	WITHDRAWN: Immediate placement and provisionalization of implant-supported, single-tooth restorations: a retrospective study.	2011	El Chaar E, Bettach R.	El Chaar E	0	J Oral Implantol		22913309	13-09-2011	24-08-2012	12
21917665	Withdrawn. Assessment of vascular phenotype using a novel very high resolution ultrasound technique in adolescents after aortic coarctation repair and/or stent implantation: relationship to central haemodynamics and left ventricular mass.	2011	Sarkola T, Redington AN, Slorach C, Hui W, Bradley T, Jaeggi E.	Sarkola T	0	Heart		22140061	16-09-2011	06-12-2011	3
21932149	Microneurovascular facial reanimation via the masseteric nerve: reconstruction alternative for long-standing facial palsy].	2011	DÌ_tzmann S, Marquardt G, Seifert V, Krishnan KG.	DÌ_tzmann S	0	Nervenarzt		22349771	21-09-2011	22-02-2012	5
21929149	Near-deterministic discrimination of all Bell states with linear optics.	2011	Pavi€çi€à M.	Pavi€çi€à M.	0	Phys Rev Lett		23180498	21-09-2011	27-11-2012	14
21932995	Frontal acquired brain injury, substance abuse and their common psychological symptoms in the Iranian population.	2011	Banihashemian K, Pour RE, Moazzen M.	Banihashemian K	0	Brain Inj		23927774	22-09-2011	10-08-2013	23
21961649	Antiobesity activity of fermented Angelicae gigantis by high fat diet-induced obese rats.	2011	Cha JY, Jeong JJ, Park CS, Ahn HY, Moon HI, Cho YS.	Cha JY	0	J Enzyme Inhib Med Chem		22957750	04-10-2011	11-09-2012	11
21977502	Abstracts of the International Society for Heart and Lung Transplantation Thirty-First Annual Meeting and Scientific Sessions. April 13-16, 2011. San Diego, California, USA.	2011			0	J Heart Lung Transplant		22180894	07-10-2011	20-12-2011	2
21983222	Designing for healthy living: supporting reflectivity on interactions in healthcare.	2011	Deray K, Simoff S.	Deray K	0	Int J Med Inform		23630980	11-10-2011	01-05-2013	19
22050509	Mn-porphyrins as novel molecular magnetic resonance imaging contrast agents.	2011	Mouraviev V, Venkatraman TN, Tovmasyan A, Kimura M, Tsivian M, Mouravieva V, Polascik TJ, Wang H, Amrhein TJ, Batinic-Haberle I, Lascola C.	Mouraviev V	0	J Endourol		23035620	05-11-2011	06-10-2012	11
22059288	Investigation of serum protein profiles in sheep naturally infected with foot-and-mouth disease virus.	2011	Yarim GF, Ciftci G.	Yarim GF	0	Berl Munch Tierarztl Wochenschr		22550766	09-11-2011	04-05-2012	6
22059849	Visual perspective influences the use of metacognitive information in temporal comparisons.	2012	Johnson CS, Smeesters D, Wheeler SC.	Johnson CS	0	J Pers Soc Psychol		23002957	09-11-2011	26-09-2012	11
22138653	Zinc-mediated modulation of the configuration and activity of complexes between copper and amyloid-ë_ peptides.	2012	Liu L, Xia N.	Liu L	0	Biochem Biophys Res Commun		23071974	06-12-2011	17-10-2012	11
22150496	Cardiovascular intubation responses with the Airway Scopeå¨ and the Macintosh laryngoscope.	2012	Xue FS, Wang Q, Liao X, Yuan YJ.	Xue FS	0	Anaesthesia		22611569	14-12-2011	22-05-2012	5
22149312	Effect of betaine on the hepatic damage from orotic acid-induced fatty liver development in rats.	2011	Cha JY, Kim HS, Moon HI, Cho YS.	Cha JY	0	J Enzyme Inhib Med Chem		22957750	14-12-2011	11-09-2012	9
22180685	Reducing the harm of stress: medications to rescue the prefrontal cortex and overcome bad habits: the science of stress: focus on the brain, breaking bad habits, and chronic disease.	2011	Jin LE.	Jin LE.	0	Yale J Biol Med	Y	22473496	20-12-2011	05-04-2012	4
22189744	A survey of recently published cardiovascular, hematological and pneumological original articles in the Brazilian scientific press.	2011	Patel KK, Caramelli B, Gomes A.	Patel KK	0	Clinics (Sao Paulo)	Y	24212850	23-12-2011	12-11-2013	23
22198244	Minimally-aggressive gestational trophoblastic neoplasms.	2012	Cole LA.	Cole LA.	0	Gynecol Oncol		23499417	27-12-2011	19-03-2013	15
23961161	RETRACTED: Vegetation analysis of Wadi Al-Jufair, a hyper-arid region in Najd, Saudi Arabia.	2012	Alatar A, El-Sheikh MA, Thomas J.	Alatar A	0	Saudi J Biol Sci	N	23961201	01-01-2012	21-08-2013	20
23508469	Microarray in parasitic infections.	2012	Sehgal R, Misra S, Anand N, Sharma M.	Sehgal R	0	Trop Parasitol	Y	24754037	01-01-2012	23-04-2014	28
22229754	Translation and validation of the Hindi version of the Geriatric Oral Health Assessment Index.	2012	Deshmukh SP, Radke UM.	Deshmukh SP	0	Gerodontology		23066533	11-01-2012	16-10-2012	9
22246399	Millimeter wave treatment induces apoptosis via activation of the mitochondrial-dependent             pathway in human osteosarcoma cells.	2012	Wu G, Chen X, Peng J, Cai Q, Ye J, Xu H, Zheng C, Li X, Ye H, Liu X.	Wu G	0	Int J Oncol		24337202	17-01-2012	17-12-2013	23
22249783	Use of antidepressants and the risk of type 2 diabetes mellitus: a nested case-control study.	2012	Khoza S, Barner JC, Bohman TM, Rascati K, Lawson K, Wilson JP.	Khoza S	0	Int J Clin Pharm		22907513	18-01-2012	22-08-2012	7
22266238	Simple mental arithmetic is not so simple: an ERP study of the split and odd-even effects in mental arithmetic.	2012	Chen Y, Liu C, Xu X, Zhang X, Shen W.	Chen Y	0	Neurosci Lett		23205397	24-01-2012	04-12-2012	11
22272916	High glucose via NOX-dependent ROS generation and AKT activity promotes adipose-derived stem cell de-differentiation.	2012	Barale C, Dentelli P, Togliatto G, Trombetta A, Olgasi C, Scozzari G, Toppino M, Morino M, Brizzi MF.	Barale C	0	Stem Cells Dev		22288912	26-01-2012	01-02-2012	0
